18816$Potassium channel AKT2/3;,
8888$Salicylic acid-binding protein 2 {ECO:0000303|PubMed:14673096};,
6229$4-diphosphocytidyl-2-C-methyl-D-erythritol kinase, chloroplastic/chromoplastic;,
18817$Putative UDP-glucuronate:xylan alpha-glucuronosyltransferase 4;,
8889$Proline-rich receptor-like protein kinase PERK3;,
7559$Acyl carrier protein 1, chloroplastic;,
18810$DNA-binding protein BIN4;,
18811$Homeobox-leucine zipper protein HAT14;,Homeobox-leucine zipper protein HOX11;,
18812$Cation/H(+) antiporter 15;,
18813$tRNA (guanosine(18)-2'-O)-methyltransferase {ECO:0000255|HAMAP-Rule:MF_02060, ECO:0000305};,
7572$ABC transporter G family member 31 {ECO:0000303|PubMed:18299247};,
6241$Protein NRT1/ PTR FAMILY 5.7;,Protein NRT1/ PTR FAMILY 2.11;,
7571$Uncharacterized membrane protein At4g09580;,
7574$Auxin-responsive protein IAA30;,
18820$Protein ABA DEFICIENT 4, chloroplastic {ECO:0000303|PubMed:17470058};,
6242$Plant UBX domain-containing protein 7 {ECO:0000303|Ref.5};,
6245$Binding partner of ACD11 1 {ECO:0000303|PubMed:18845362};,
7575$RNA-binding protein with multiple splicing 2;,RNA-binding protein with multiple splicing;,
7578$L-ascorbate oxidase homolog;,
6247$Acyltransferase GLAUCE {ECO:0000303|PubMed:17965055, ECO:0000303|PubMed:22872756};,
7577$WAT1-related protein At5g64700;,
7570$Cyclic nucleotide-gated ion channel 2;,
18829$Pentatricopeptide repeat-containing protein At5g19020, mitochondrial;,
18825$Disease resistance protein Roq1 {ECO:0000305};,
7569$Pectinesterase inhibitor 4 {ECO:0000305};,Pectinesterase inhibitor 10 {ECO:0000305};,
6238$Thioredoxin H2;,
18826$Transcription repressor OFP16;,Transcription repressor OFP13;,
7568$TraB domain-containing protein;,
6237$Trihelix transcription factor ASIL2 {ECO:0000305};,
8899$Ras-related protein RHN1;,
18828$Cycloartenol synthase {ECO:0000303|PubMed:7505443};,Cycloartenol synthase;,
6239$Stress-response A/B barrel domain-containing protein UP3 {ECO:0000305};,
18821$Probable L-gulonolactone oxidase 6 {ECO:0000303|PubMed:20622436};,
18822$Acyl-CoA-binding domain-containing protein 4;,
18824$Protein TOO MANY MOUTHS {ECO:0000303|PubMed:11536724};,
7583$Nuclear transport factor 2B {ECO:0000303|PubMed:16428596};,
6252$Zinc transporter 1;,
7582$Serine/threonine-protein kinase STY13 {ECO:0000305};,Serine/threonine/tyrosine-protein kinase HT1 {ECO:0000305};,Serine/threonine-protein kinase STY17 {ECO:0000305};,
6251$EPIDERMAL PATTERNING FACTOR-like protein 6 {ECO:0000303|PubMed:19435754};,
6254$Pentatricopeptide repeat-containing protein At4g21705, mitochondrial;,
7584$Uncharacterized protein At2g23090;,
6253$Phospholipase A1-IIgamma;,
7587$Protein trichome birefringence-like 25;,
6256$Universal stress protein MJ0531;,Universal stress protein A-like protein;,
7586$Multiple C2 domain and transmembrane region protein 7 {ECO:0000305};,
7589$Aquaporin NIP2-1 {ECO:0000305};,
6258$Acetylornithine deacetylase;,
7588$Fasciclin-like arabinogalactan protein 12;,Fasciclin-like arabinogalactan protein 11;,
6257$Universal stress protein A-like protein;,
7581$Sugar carrier protein C;,
6250$Cell division cycle protein 48 homolog;,
7580$Iron-sulfur cluster co-chaperone protein HscB homolog {ECO:0000305};,
7579$EPIDERMAL PATTERNING FACTOR-like protein 3;,
7594$3'-5' exonuclease {ECO:0000303|PubMed:12937173};,
6263$UPF0481 protein At3g47200;,
6262$Probable choline kinase 2;,
6265$4-coumarate--CoA ligase 2;,
7595$Octanoyltransferase LIP2p, chloroplastic {ECO:0000305};,
6264$D-3-phosphoglycerate dehydrogenase;,
7598$Auxin-binding protein ABP19b;,
6267$Vacuolar protein 8;,
7597$Xylose isomerase;,
6266$Organellar oligopeptidase A, chloroplastic/mitochondrial {ECO:0000303|PubMed:24043784};,
6269$Trihelix transcription factor PTL;,
7599$Auxin-binding protein ABP20;,
6268$Protein NETWORKED 3A {ECO:0000303|PubMed:22840520};,
7590$Transcription factor TCP3;,
7592$Probable histone-arginine methyltransferase 1.4;,Probable histone-arginine methyltransferase 1.3;,
7591$Putative B3 domain-containing protein At4g03170;,
6260$ATP-dependent RNA helicase DEAH12, chloroplastic;,
18807$Aldehyde oxidase GLOX1 {ECO:0000305};,
18809$Protein trichome birefringence-like 19;,Protein trichome birefringence-like 21;,
18803$Probable arabinosyltransferase ARAD1;,
6259$COP9 signalosome complex subunit 2;,
18805$Methyl jasmonate esterase 1 {ECO:0000303|PubMed:26934101};,
18806$DNA oxidative demethylase ALKBH2;,
18800$RuvB-like protein 1;,
18802$Patatin-like protein 6;,
6274$2-Cys peroxiredoxin BAS1-like, chloroplastic;,
6273$Mitochondrial adenine nucleotide transporter ADNT1;,
6276$BRISC and BRCA1-A complex member 1;,
6275$Allene oxide synthase, chloroplastic;,
6278$F-box/LRR-repeat protein At1g67190;,
6277$Protein DETOXIFICATION 12 {ECO:0000303|PubMed:11739388};,Protein DETOXIFICATION 14 {ECO:0000303|PubMed:11739388};,
6279$Protein PHOX1 {ECO:0000303|PubMed:20856808};,
6270$Target of rapamycin complex subunit LST8 {ECO:0000305};,
6272$Expansin-B3;,
6271$Probable serine/threonine-protein kinase PBL16 {ECO:0000305};,
6285$ACT domain-containing protein ACR8 {ECO:0000305};,
6284$Probable serine/threonine-protein kinase PBL19 {ECO:0000305};,
6287$Transcription factor UPBEAT1;,
6286$Aluminum-activated malate transporter 12;,
6289$Sorting nexin-16;,
6288$Cucumisin {ECO:0000303|PubMed:7806492};,
6281$Origin of replication complex subunit 5 {ECO:0000303|PubMed:16179646};,
6280$RNA-binding protein with multiple splicing 2;,
6283$NAC domain-containing protein 37 {ECO:0000303|PubMed:15029955};,
6282$BTB/POZ domain-containing protein At1g55760;,
6296$Mitochondrial Rho GTPase 2;,
6295$Beta-galactosidase 3;,
6298$Phosphatidylinositol 4-kinase gamma 4 {ECO:0000303|PubMed:17880284};,
6299$H/ACA ribonucleoprotein complex subunit 3-like protein;,
6292$Microtubule-destabilizing protein 60 {ECO:0000303|PubMed:29167353, ECO:0000303|PubMed:31638649};,
6294$U-box domain-containing protein 52;,Pyrophosphate-energized membrane proton pump 3;,
18895$Sucrose-phosphate synthase 4 {ECO:0000303|PubMed:16876912};,
17564$N-acetyl-alpha-D-glucosaminyl L-malate synthase {ECO:0000303|PubMed:20799687};,N-acetyl-alpha-D-glucosaminyl L-malate synthase {ECO:0000250|UniProtKB:Q81ST7};,
16230$Wall-associated receptor kinase-like 14;,
17565$Pentatricopeptide repeat-containing protein At1g09190;,
17566$tRNA N(3)-methylcytidine methyltransferase METTL6 {ECO:0000305};,
18890$Callose synthase 10;,
16235$Monooxygenase 3 {ECO:0000303|PubMed:10216258};,
18891$Probable methyltransferase PMT26;,
17560$Germ cell-less protein-like 1;,
16234$Sphingosine-1-phosphate lyase;,
18892$Serine/threonine-protein kinase CTR1 {ECO:0000303|PubMed:8431946};,
17561$Non-specific lipid transfer protein GPI-anchored 8 {ECO:0000303|PubMed:23893219};,Non-specific lipid transfer protein GPI-anchored 3 {ECO:0000303|PubMed:23893219};,
16233$Putative gamma-glutamylcyclotransferase At3g02910;,
18893$Gibberellin 2-beta-dioxygenase;,
17562$MORC family CW-type zinc finger protein 4;,
16232$Protein ENHANCED DISEASE RESISTANCE 2-like;,
28217$Patatin-like protein 3;,
28213$Disease resistance protein Roq1 {ECO:0000305};,
28211$NDR1/HIN1-like protein 12 {ECO:0000303|PubMed:14666423};,
16238$LIM domain-containing protein WLIM1 {ECO:0000305};,
16237$Probable LRR receptor-like serine/threonine-protein kinase At3g47570;,
18898$Protein NRT1/ PTR FAMILY 4.6;,
17567$Receptor-like cytosolic serine/threonine-protein kinase RBK1;,
18899$Pentatricopeptide repeat-containing protein At1g12300, mitochondrial;,
17568$Peroxisomal membrane protein PMP22;,
17574$Syndetin {ECO:0000250|UniProtKB:Q96JG6};,
16242$L-cysteine desulfhydrase;,
17575$Eukaryotic translation initiation factor isoform 4E {ECO:0000303|Ref.1};,
16241$Cyclin-dependent protein kinase inhibitor SMR13 {ECO:0000303|PubMed:26546445};,
16240$Ankyrin repeat-containing protein At5g02620;,
17577$Probable xyloglucan endotransglucosylase/hydrolase protein 16;,
16246$UPF0481 protein At3g47200;,
17571$Kinesin light chain 3;,
16245$Zinc-finger homeodomain protein 5;,
17572$Bidirectional sugar transporter SWEET17 {ECO:0000303|PubMed:21107422};,
16244$Survival of motor neuron-related-splicing factor 30;,
17573$Origin of replication complex subunit 6 {ECO:0000303|PubMed:16179646};,Origin of replication complex subunit 6 {ECO:0000305};,
16243$Beta-amylase 7;,
28228$Disease resistance protein TAO1 {ECO:0000305};,Disease resistance protein RLM3 {ECO:0000305};,
28229$Disease resistance protein RLM3 {ECO:0000305};,
28220$Putative disease resistance RPP13-like protein 1;,
28221$Probably inactive leucine-rich repeat receptor-like protein kinase At5g48380;,
28224$TMV resistance protein N;,
28225$Disease resistance protein RUN1 {ECO:0000305};,
28223$Disease resistance protein RUN1 {ECO:0000305};,
16249$Protein PLASTID MOVEMENT IMPAIRED 1 {ECO:0000303|PubMed:16113226};,
16247$Growth-regulating factor 5;,
17578$Acetylglutamate kinase, chloroplastic {ECO:0000305};,
17579$DEAD-box ATP-dependent RNA helicase 31;,
18872$Calvin cycle protein CP12-2, chloroplastic;,
18873$Importin-9 {ECO:0000303|PubMed:11493596};,
17542$Probable trehalose-phosphate phosphatase I;,
18874$Calmodulin-binding receptor-like cytoplasmic kinase 1;,
17543$NEP1-interacting protein 1;,
18875$MTOR-associated protein MEAK7 {ECO:0000305};,
16213$Transcription repressor OFP13;,
18870$ATP-dependent zinc metalloprotease FTSH 12, chloroplastic;,
16211$Agamous-like MADS-box protein AGL29 {ECO:0000305};,
18871$CBS domain-containing protein CBSX3, mitochondrial;,
17549$Basic endochitinase;,
16217$Adaptin ear-binding coat-associated protein 2;,
16216$Strigolactone esterase D14 {ECO:0000305};,
16214$V-type proton ATPase subunit c''1;,V-type proton ATPase subunit c''2;,
18876$NAD(P)H-quinone oxidoreductase subunit S, chloroplastic {ECO:0000305};,Methionine adenosyltransferase 2 subunit beta;,
17545$Pentatricopeptide repeat-containing protein At1g80880, mitochondrial;,
18877$E3 ubiquitin-protein ligase UPL5;,
17546$Polygalacturonase inhibitor;,
18878$AT-hook motif nuclear-localized protein 17 {ECO:0000312|EMBL:FAA00288.1};,
17547$Leucine aminopeptidase;,
16219$Large ribosomal subunit protein uL1 {ECO:0000255|HAMAP-Rule:MF_01318};,
18879$Periaxin {ECO:0000305};,
17548$Beta-glucuronosyltransferase GlcAT14A {ECO:0000305};,Beta-glucuronosyltransferase GlcAT14B {ECO:0000305};,
16218$FHA domain-containing protein PS1 {ECO:0000305};,
18883$Protein FAR1-RELATED SEQUENCE 11;,
16220$Protein AGENET DOMAIN (AGD)-CONTAINING P1 {ECO:0000303|PubMed:30382101};,
18884$PRA1 family protein D;,PRA1 family protein F2 {ECO:0000303|PubMed:18583532};,
17553$Proline iminopeptidase;,
18885$FBD-associated F-box protein At5g18780;,
17554$Probable serine/threonine-protein kinase PBL23 {ECO:0000305};,
18886$Probable alpha-amylase 2;,
17555$Glucan endo-1,3-beta-glucosidase;,
16224$Putative invertase inhibitor {ECO:0000305};,
18880$Ultraviolet-B receptor UVR8 {ECO:0000303|PubMed:12226503};,
16223$DNA oxidative demethylase ALKBH2;,
17550$Costars family protein;,
16222$Gibberellin 2-beta-dioxygenase 8;,
18882$Anaphase-promoting complex subunit 7;,
17551$Alpha-N-acetylgalactosaminidase;,
16221$Biogenesis of lysosome-related organelles complex 1 subunit 2;,
28207$Glycine-rich protein 2;,
28204$Oxysterol-binding protein-related protein 4C;,
28205$G-type lectin S-receptor-like serine/threonine-protein kinase At5g24080;,Rust resistance kinase Lr10 {ECO:0000312|EMBL:AAC49629.1};,
28208$Dynein light chain LC6, flagellar outer arm;,
28209$Polyadenylate-binding protein 2;,
28202$Probable inactive purple acid phosphatase 28;,
28200$Mechanosensitive ion channel protein 8 {ECO:0000303|Ref.4};,
16228$Chloroplastic lipocalin {ECO:0000303|PubMed:19674405};,
16227$Putative Myb family transcription factor At1g14600;,
16226$Sorbitol dehydrogenase {ECO:0000303|PubMed:23498864};,
18887$E3 ubiquitin-protein ligase TRIM65;,
17556$Fanconi-associated nuclease 1 homolog {ECO:0000305};,
18888$Superoxide dismutase [Mn], mitochondrial;,
17557$CASP-like protein 1D1;,
18889$Transcription factor bHLH47;,
17558$Probable transcription factor At5g28040 {ECO:0000305};,
16229$16 kDa phloem protein 1 {ECO:0000303|PubMed:29320165};,
18851$Phospholipase A1-IIgamma;,
17520$L-type lectin-domain containing receptor kinase S.4 {ECO:0000303|PubMed:19773388};,
18852$DEAD-box ATP-dependent RNA helicase 24;,
18853$Zinc finger protein 346 {ECO:0000250|UniProtKB:Q9R0B7};,
18858$Putative U-box domain-containing protein 50;,
17527$Probable pectinesterase/pectinesterase inhibitor 20;,Probable pectinesterase/pectinesterase inhibitor 41;,
18859$Protein GRAVITROPIC IN THE LIGHT 1 {ECO:0000303|PubMed:16640600};,
17528$Serine/threonine-protein kinase ATR;,
17529$Mannosyl-oligosaccharide 1,2-alpha-mannosidase MNS3;,
18854$Separase;,
17523$Pentatricopeptide repeat-containing protein At3g05340;,
18855$Glutathione S-transferase F13;,
17524$Protein SUPPRESSOR OF GENE SILENCING 3;,Protein SUPPRESSOR OF GENE SILENCING 3 {ECO:0000303|PubMed:10850495};,
18856$Mitogen-activated protein kinase kinase kinase 17 {ECO:0000303|PubMed:25720833};,
17525$Protein NRT1/ PTR FAMILY 5.2;,
18857$Endonuclease 2 {ECO:0000303|PubMed:17651368};,
17526$Protein RETICULATA-RELATED 3, chloroplastic {ECO:0000303|PubMed:23596191};,Protein RETICULATA-RELATED 2, chloroplastic {ECO:0000303|PubMed:23596191};,
18861$Heavy metal-associated isoprenylated plant protein 4 {ECO:0000303|PubMed:21072340, ECO:0000303|PubMed:23368984};,
18862$Early nodulin-like protein 20 {ECO:0000303|PubMed:19897921};,
18863$Pentatricopeptide repeat-containing protein At4g22760;,
18864$F-box/kelch-repeat protein SKIP4;,
17533$Ribulose-5-phosphate-3-epimerase, chloroplastic {ECO:0000303|PubMed:9843485};,Ribulose-phosphate 3-epimerase, chloroplastic;,
16202$Demethylmenaquinone methyltransferase {ECO:0000255|HAMAP-Rule:MF_01813};,
16201$Trans-resveratrol di-O-methyltransferase;,
16200$Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2 {ECO:0000305};,Probable aquaporin TIP1-2;,
18869$Transcription factor MYB102 {ECO:0000305};,
17538$Probable WRKY transcription factor 19;,
16206$Protein SINE1 {ECO:0000303|PubMed:24891605};,
17539$Non-classical arabinogalactan protein 31 {ECO:0000303|PubMed:17885091};,Non-classical arabinogalactan protein 30 {ECO:0000303|PubMed:14535889};,
16205$ATP-dependent Clp protease proteolytic subunit 2, mitochondrial {ECO:0000303|PubMed:11299370};,
16203$LOB domain-containing protein 24;,
18865$Protein transport protein SEC23 A {ECO:0000303|PubMed:27317568, ECO:0000303|PubMed:29390074};,
17534$Transcription factor bHLH122;,
17535$U11/U12 small nuclear ribonucleoprotein 35 kDa protein;,
16209$Folate-biopterin transporter 1, chloroplastic;,
18867$BURP domain protein RD22 {ECO:0000303|PubMed:9790599};,
17536$G-type lectin S-receptor-like serine/threonine-protein kinase LECRK3 {ECO:0000305};,G-type lectin S-receptor-like serine/threonine-protein kinase LECRK2 {ECO:0000305};,
18868$WD repeat-containing protein 74;,
17537$Small ribosomal subunit protein mS47 {ECO:0000303|PubMed:36423343};,
16207$Cytochrome P450 82A3;,
18830$Dehydrogenase/reductase SDR family member 7 {ECO:0000303|PubMed:19027726};,
17500$DnaJ homolog subfamily B member 12 {ECO:0000312|MGI:MGI:1931881};,Chaperone protein DnaJ {ECO:0000255|HAMAP-Rule:MF_01152};,
17509$MLP-like protein 328;,
18836$Galacturonokinase;,
17505$Protein NETWORKED 1A {ECO:0000303|PubMed:22840520};,
18837$AT-hook motif nuclear-localized protein 16 {ECO:0000312|EMBL:FAA00287.1};,AT-hook motif nuclear-localized protein 17 {ECO:0000312|EMBL:FAA00288.1};,
17506$Calreticulin;,
17507$Monodehydroascorbate reductase 4, peroxisomal {ECO:0000303|PubMed:16146528};,
18832$Glucan endo-1,3-beta-glucosidase 4;,
18833$Ubiquinone biosynthesis protein COQ9, mitochondrial;,
17502$Probable prefoldin subunit 4;,Prefoldin subunit 4 {ECO:0000303|PubMed:19825635};,
18834$ATP-dependent Clp protease proteolytic subunit-related protein 4, chloroplastic {ECO:0000303|PubMed:11299370};,
17503$Protein fluG;,
18835$Protein GrpE {ECO:0000255|HAMAP-Rule:MF_01151};,
17504$Probable protein S-acyltransferase 7;,Probable protein S-acyltransferase 5;,
18840$Heat shock 70 kDa protein 8;,
18841$F-box/kelch-repeat protein At5g15710;,
17510$Photosynthetic NDH subunit of lumenal location 1, chloroplastic {ECO:0000303|PubMed:21785130};,
17511$Germin-like protein subfamily 3 member 4;,
18847$Ethylene-responsive transcription factor 1B;,
17516$Aldehyde oxidase GLOX {ECO:0000305};,
18848$Disease resistance protein RPM1 {ECO:0000303|PubMed:7638602};,
17517$Mitochondrial carrier protein CoAc1 {ECO:0000305};,
17518$Cationic amino acid transporter 9, chloroplastic;,
17519$E3 ubiquitin-protein ligase ATL42;,
18843$Auxin-responsive protein SAUR50 {ECO:0000305};,
17512$Pentatricopeptide repeat-containing protein At1g06710, mitochondrial;,
18844$Pentatricopeptide repeat-containing protein At5g13270, chloroplastic;,
17513$Cytochrome P450 83B1 {ECO:0000303|PubMed:11114200, ECO:0000303|PubMed:9808718};,
18845$Probable E3 ubiquitin-protein ligase RHB1A {ECO:0000305};,
18846$Cation/H(+) antiporter 15;,
17515$MACPF domain-containing protein CAD1;,
27080$Leucine-rich repeat receptor protein kinase EMS1 {ECO:0000305};,
27081$CBL-interacting serine/threonine-protein kinase 4;,
27082$Receptor-like protein EIX2 {ECO:0000305};,
27096$LRR receptor-like serine/threonine-protein kinase FLS2 {ECO:0000305};,Receptor-like protein 34 {ECO:0000303|PubMed:18434605};,
27097$Receptor-like protein 53 {ECO:0000303|PubMed:18434605};,Receptor-like protein 43 {ECO:0000303|PubMed:18434605};,
27091$Short-chain dehydrogenase TIC 32, chloroplastic {ECO:0000303|PubMed:15180984};,
15087$Mitochondrial phosphate carrier protein 3, mitochondrial;,
15086$Haloacid dehalogenase-like hydrolase domain-containing protein At4g39970;,
15085$Leucine-rich repeat receptor protein kinase EMS1 {ECO:0000305};,
15084$Probable carboxylesterase 18;,
15089$LRR repeats and ubiquitin-like domain-containing protein At2g30105;,
15088$U-box domain-containing protein 28;,
15083$Pentatricopeptide repeat-containing protein At4g32430, mitochondrial;,Probable polygalacturonase At1g80170;,Pentatricopeptide repeat-containing protein At5g27110;,
15082$Pectin acetylesterase 10 {ECO:0000303|PubMed:25115560};,Pectin acetylesterase 12 {ECO:0000303|PubMed:25115560};,
15081$Pantothenate kinase 2 {ECO:0000250|UniProtKB:Q8L5Y9};,
15080$Ribosome biogenesis protein BOP1 homolog {ECO:0000255|HAMAP-Rule:MF_03027};,
28396$Stem 28 kDa glycoprotein;,
28397$Putative UPF0481 protein At3g02645;,
27066$Sucrose synthase 6;,
27063$BTB/POZ and MATH domain-containing protein 4;,
28395$Putative pentatricopeptide repeat-containing protein At3g25970;,
27064$Transcription factor MYB2 {ECO:0000305};,
27067$Receptor-like protein EIX2 {ECO:0000305};,
27068$ABC transporter C family member 10;,
27061$Receptor-like protein EIX2 {ECO:0000305};,
27062$Actin-related protein 5 {ECO:0000303|PubMed:19679120};,
28390$Midasin {ECO:0000303|PubMed:23572950};,
28391$Peptide chain release factor APG3, chloroplastic {ECO:0000305};,
27060$RNA-binding protein 1 {ECO:0000303|PubMed:15037734};,
15098$Clavaminate synthase-like protein At3g21360;,
15097$GDSL esterase/lipase At2g30310;,
15096$Amino acid transporter AVT1H {ECO:0000305};,
15095$PX domain-containing protein EREX {ECO:0000305};,
15099$Protein FLX-like 4;,
15090$Chitinase 2;,
15094$Monocopper oxidase-like protein SKU5;,
15093$Sirohydrochlorin ferrochelatase, chloroplastic {ECO:0000303|PubMed:15545265};,
15092$CBL-interacting protein kinase 2;,
15091$Potassium channel KAT2;,
27079$Receptor-like protein 33 {ECO:0000303|PubMed:18434605};,
27073$D-glycerate 3-kinase, chloroplastic {ECO:0000305};,
16396$DNA-3-methyladenine glycosylase;,
15065$Superoxide dismutase [Cu-Zn];,
16395$Crossover junction endonuclease MUS81 {ECO:0000303|PubMed:18182028};,
15064$Probable inactive purple acid phosphatase 27;,
16394$B3 domain-containing protein At1g49475;,
15062$Probable pectin methylesterase CGR3 {ECO:0000303|PubMed:25704846};,Probable pectin methylesterase CGR2 {ECO:0000303|PubMed:25704846};,
15069$Protein PHLOEM PROTEIN 2-LIKE A10;,
16399$Enamelin;,S-antigen protein;,
15068$25S rRNA (cytosine-C(5))-methyltransferase NSUN5 {ECO:0000303|PubMed:26268215};,
16398$Mitochondrial intermediate peptidase, mitochondrial {ECO:0000305};,
16397$Mitochondrial pyruvate carrier 1 {ECO:0000305};,
15066$Probable inactive poly [ADP-ribose] polymerase SRO2;,
27049$UPF0481 protein At3g47200;,
16392$Sister chromatid cohesion protein PDS5 homolog A {ECO:0000305};,
15061$PTI1-like tyrosine-protein kinase 3;,
16391$Disease resistance protein RPV1 {ECO:0000305};,Putative disease resistance protein At4g11170;,Disease resistance protein RML1A {ECO:0000305};,
15060$Cuscuta receptor 1 {ECO:0000303|PubMed:27471302, ECO:0000303|PubMed:33082345};,Receptor-like protein 13 {ECO:0000303|PubMed:18434605};,
16390$PsbP-like protein 1, chloroplastic;,
28372$Thioredoxin-like protein YLS8;,
27041$Laccase-15;,
28373$Thioredoxin-like protein YLS8;,
28378$DExH-box ATP-dependent RNA helicase DExH14 {ECO:0000305};,
27048$Uncharacterized mitochondrial protein AtMg00030;,
27045$Protein REDUCED CHLOROPLAST COVERAGE 1 {ECO:0000303|PubMed:26862170};,
28377$DExH-box ATP-dependent RNA helicase DExH14 {ECO:0000305};,
27040$Putative laccase-9;,Putative laccase-1;,
15076$Probable WRKY transcription factor 51;,
15075$Histidine-containing phosphotransfer protein 1;,
15074$Serine/threonine-protein kinase BSK7 {ECO:0000305};,Serine/threonine-protein kinase BSK3 {ECO:0000305};,
15073$Isocitrate dehydrogenase [NAD] catalytic subunit 5, mitochondrial;,
15079$GDSL esterase/lipase At1g71250;,
15077$Probable mediator of RNA polymerase II transcription subunit 19b;,
15072$Probable choline kinase 2;,
15071$Beta-glucosidase 12 {ECO:0000305};,
15070$E3 ubiquitin-protein ligase SIRP1 {ECO:0000305};,
28386$WD repeat-containing protein VIP3 {ECO:0000305};,
28387$Auxin-responsive protein SAUR71 {ECO:0000305};,
28388$ABC transporter B family member 12;,ABC transporter B family member 19;,
27057$Receptor-like protein EIX2 {ECO:0000305};,
601$Serine/threonine-protein kinase EDR1;,Serine/threonine-protein kinase STY17 {ECO:0000305};,
602$Probable beta-1,3-galactosyltransferase 2;,
603$Tropinone reductase homolog At5g06060 {ECO:0000305};,Tropinone reductase 1 {ECO:0000303|PubMed:8415746};,Tropinone reductase homolog;,
604$Heavy metal-associated isoprenylated plant protein 26 {ECO:0000303|PubMed:21072340, ECO:0000303|PubMed:23368984};,
605$Cysteine-rich receptor-like protein kinase 25;,
606$Vacuolar protein sorting-associated protein 35B;,Vacuolar protein sorting-associated protein 35A;,
28382$CBS domain-containing protein CBSCBSPB2;,
607$Acyltransferase GLAUCE {ECO:0000303|PubMed:17965055, ECO:0000303|PubMed:22872756};,
608$Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1;,
609$Protein TIC110, chloroplastic;,
16374$Protein SINE1 {ECO:0000303|PubMed:24891605};,
15043$Protein NODULATION SIGNALING PATHWAY 2 {ECO:0000303|PubMed:15961668};,
16373$Formamidase;,
15042$Uncharacterized protein sll0005;,
16371$Probable LRR receptor-like serine/threonine-protein kinase At1g29720;,Probable LRR receptor-like serine/threonine-protein kinase RFK1;,
15040$Protein NRT1/ PTR FAMILY 1.2;,
16378$Homeobox-leucine zipper protein ATHB-52;,
15047$NEDD8-activating enzyme E1 catalytic subunit;,
16377$Short-chain dehydrogenase TIC 32 B, chloroplastic {ECO:0000305};,
15046$Unknown protein 1;,
16376$Mitochondrial carrier protein MTM1;,
15045$Protein NETWORKED 3A {ECO:0000303|PubMed:22840520};,
16375$Putative ripening-related protein 2;,
28358$Gibberellin 20 oxidase 1-B;,
28359$Transcription factor MYB1R1;,
27028$Large ribosomal subunit protein uL2cz/uL2cy {ECO:0000255|HAMAP-Rule:MF_01320};,
16370$TMV resistance protein N;,
28353$Uncharacterized mitochondrial protein AtMg01250;,
28350$SNARE-interacting protein KEULE;,Protein transport Sec1a;,
8907$Tonoplast dicarboxylate transporter;,
28351$SNARE-interacting protein KEULE;,
8908$E3 ubiquitin-protein ligase SHPRH;,
28356$Heat shock cognate 70 kDa protein;,
27025$Notchless protein homolog {ECO:0000303|PubMed:23572950};,
28357$Probable disease resistance protein At4g27220;,
27026$Notchless protein homolog {ECO:0000303|PubMed:23572950};,
610$Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit;,
28354$BEACH domain-containing protein C2 {ECO:0000303|PubMed:25618824};,
27023$Mitochondrial import inner membrane translocase subunit PAM16 like 2 {ECO:0000303|PubMed:24194927};,
611$Gibberellin 2-beta-dioxygenase 4;,Gibberellin 2-beta-dioxygenase 2;,
612$Cytochrome P450 704C1;,
8901$Protein Dr1 homolog;,
613$Putative leucine-rich repeat receptor-like serine/threonine-protein kinase At2g14440;,Probable LRR receptor-like serine/threonine-protein kinase At1g67720;,
8902$Bidirectional sugar transporter SWEET13;,Bidirectional sugar transporter SWEET15;,
614$Serine/threonine-protein kinase BSK5 {ECO:0000305};,Serine/threonine-protein kinase BSK6 {ECO:0000305};,
616$AP-1 complex subunit sigma-2;,AP-1 complex subunit sigma-1;,
8905$Leucine-rich repeat protein 1 {ECO:0000303|PubMed:19712067};,
617$Protein LOL2;,
8906$Zinc finger CCCH domain-containing protein 30;,
618$Streptococcal surface protein A;,
8903$Pentatricopeptide repeat-containing protein At3g48250, chloroplastic;,
619$FAS1 domain-containing protein SELMODRAFT_448915;,
16385$Zinc-finger homeodomain protein 1;,
15054$Sugar transport protein 14;,
15053$CLAVATA3/ESR (CLE)-related protein 22 {ECO:0000303|PubMed:18034320};,
16383$Triacylglycerol lipase 1 {ECO:0000303|PubMed:16226259};,
15052$Protein indeterminate-domain 12 {ECO:0000303|PubMed:16784536};,
16382$Protein BIG GRAIN 1-like B {ECO:0000305};,Protein BIG GRAIN 1-like A {ECO:0000305};,
15051$UPF0603 protein At1g54780, chloroplastic;,
16389$Probable glycosyltransferase At5g20260;,
16388$Agamous-like MADS-box protein AGL15;,
15057$Ultraviolet-B receptor UVR8 {ECO:0000303|PubMed:12226503};,
8920$E3 ubiquitin-protein ligase MBR2;,
16387$Probable LRR receptor-like serine/threonine-protein kinase RKF3;,
15055$Glutaredoxin-C3;,
27038$Uncharacterized aarF domain-containing protein kinase At1g71810, chloroplastic;,
27039$Ferrochelatase-2, chloroplastic;,
16381$Respiratory burst oxidase homolog protein C;,
16380$Glutamyl-tRNA reductase 1, chloroplastic;,
28361$Large ribosomal subunit protein uL18 {ECO:0000305};,
27030$Probable uridine nucleosidase 2 {ECO:0000303|PubMed:19293370};,
8918$Protein transport protein SEC31 homolog B {ECO:0000305};,
27031$Probable WRKY transcription factor 19;,
